"reaction","temp","Output"
"NC1=CC=C(F)C=C1*CN(C)C1=CC=CC=C1Br*Fc1ccc(Nc2c(N(C)C)cccc2)cc1","",1.143655879
"NC1=CC=CC=C1OC*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2c(OC)cccc2)cccc1","",0.399671257
"NC1=CC=CC=C1OC*O=C(OC)C1=CC=CC=C1Br*O=C(OC)c1c(Nc2c(OC)cccc2)cccc1","",1.441673423
"CC(C1=CC=C(N)C=C1)=O*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2ccc(C(=O)C)cc2)ccc1","",7.961294238
"NC1=CC=CC=C1F*O=C(O)CC1=CC=CC(Br)=C1*Fc1c(Nc2cc(CC(=O)O)ccc2)cccc1","",5.409730887
"OC1=CC=CC=C1N*OC1=CC=CC=C1Br*Oc1c(Nc2c(O)cccc2)cccc1","",1.214783712
"NC1=CC=C(F)C=C1*FC1=CC=CC=C1Br*Fc1c(Nc2ccc(F)cc2)cccc1","",5.77246445
"NC1=CC=C(C)C=C1*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2ccc(C)cc2)ccc1","",9.385449603
"FC1=CC(N)=CC=C1*CC(C1=CC=C(Br)C=C1)C*Fc1cc(Nc2ccc(C(C)C)cc2)ccc1","",3.591523045
"N#Cc1ccc(N)cc1*O=C(OC)C1=CC=CC=C1Br*O=C(OC)c1c(Nc2ccc(C#N)cc2)cccc1","",0.965149479
"NC1=CC=C(OC)C=C1*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2ccc(OC)cc2)cccc1","",0.226852703
"FC(F)(F)C1=CC=C(N)C=C1*O=C(OC)C1=CC=C(Br)C=C1*FC(F)(F)c1ccc(Nc2ccc(C(=O)OC)cc2)cc1","",2.383982592
"NC1=CC=CC=C1C*O=C(O)CC1=CC=CC(Br)=C1*O=C(O)Cc1cc(Nc2c(C)cccc2)ccc1","",4.078850824
"C#CC1=CC=CC(N)=C1*O=C(O)CC1=CC=CC(Br)=C1*O=C(O)Cc1cc(Nc2cc(C#C)ccc2)ccc1","",0.451553522
"NC1=CC=CC(C)=C1*OC1=CC=CC=C1Br*Oc1c(Nc2cc(C)ccc2)cccc1","",1.237694962
"NC1=CC=CC=C1F*COC1=CC(Br)=CC=C1*Fc1c(Nc2cc(OC)ccc2)cccc1","",6.924570563
"NC1=CC=C(F)C=C1*FC1=CC(Br)=CC=C1*Fc1cc(Nc2ccc(F)cc2)ccc1","",4.600951579
"NC1=C(C)C=CC=C1C*CC1=CC=C(Br)C=C1*N(c1c(C)cccc1C)c1ccc(C)cc1","",0.492664016
"CC(C1=CC=C(N)C=C1)=O*COC1=CC(Br)=CC=C1*O=C(C)c1ccc(Nc2cc(OC)ccc2)cc1","",4.693317311
"FC(F)(F)C1=CC=C(N)C=C1*CC1=CC=C(Br)C=C1*FC(F)(F)c1ccc(Nc2ccc(C)cc2)cc1","",2.986490426
"FC1=CC(N)=CC=C1*BrC1=CC([N+]([O-])=O)=CC=C1*Fc1cc(Nc2cc([N+](=O)[O-])ccc2)ccc1","",7.924831964
"NC1=CC=C([N+]([O-])=O)C=C1*CCCCC1=CC=C(Br)C=C1*O=[N+]([O-])c1ccc(Nc2ccc(CCCC)cc2)cc1","",8.440218969
"NC1=CC=C(C(C)(C)C)C=C1*CC(C1=CC=C(Br)C=C1)C*N(c1ccc(C(C)(C)C)cc1)c1ccc(C(C)C)cc1","",3.906739807
"FC1=CC(N)=CC=C1*COC1=CC=C(Br)C(OC)=C1*Fc1cc(Nc2c(OC)cc(OC)cc2)ccc1","",5.920096047
"NC1=CC=CC=C1C#C*O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1*O=C(OC)c1cc(Nc2c(C#C)cccc2)cc(C(=O)OC)c1","",0.167319144
"NC1=CC=CC(C)=C1*FC1=CC(Br)=CC=C1*Fc1cc(Nc2cc(C)ccc2)ccc1","",3.710351168
"NC1=CC=C(OC)C=C1*N#CC1=CC=C(Br)C=C1*O(C)c1ccc(Nc2ccc(C#N)cc2)cc1","",1.80704244
"CC(C1=CC=CC=C1N)=O*FC1=CC=CC=C1Br*Fc1c(Nc2c(C(=O)C)cccc2)cccc1","",5.483992042
"CC(C1=CC=CC=C1N)=O*OCC1=CC=CC(Br)=C1*O=C(C)c1c(Nc2cc(CO)ccc2)cccc1","",7.38419883
"NC1=CC=CC=C1F*CN(C)C1=CC=CC=C1Br*Fc1c(Nc2c(N(C)C)cccc2)cccc1","",2.633416886
"N#Cc1ccc(N)cc1*CC(C1=CC=C(Br)C=C1)C*N#Cc1ccc(Nc2ccc(C(C)C)cc2)cc1","",1.362238407
"CC(C1=CC=CC=C1N)=O*CN(C)C1=CC=CC=C1Br*O=C(C)c1c(Nc2c(N(C)C)cccc2)cccc1","",1.127484212
"CC(C1=CC=C(N)C=C1)=O*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2ccc(C(=O)C)cc2)cc1","",2.542936138
"NC1=CC=C(C(C)(C)C)C=C1*O=C(OC)C1=CC=CC=C1Br*O=C(OC)c1c(Nc2ccc(C(C)(C)C)cc2)cccc1","",3.584464717
"FC(F)(F)C1=CC=C(N)C=C1*BrC1=CC([N+]([O-])=O)=CC=C1*FC(F)(F)c1ccc(Nc2cc([N+](=O)[O-])ccc2)cc1","",8.405114416
"NC1=CC=CC(C)=C1*O=C(O)CC1=CC=CC(Br)=C1*O=C(O)Cc1cc(Nc2cc(C)ccc2)ccc1","",3.154965158
"FC1=CC(N)=CC=C1*CCCCCC1=CC=C(Br)C=C1*Fc1cc(Nc2ccc(CCCCC)cc2)ccc1","",3.86039771
"NC1=CC=CC(C)=C1*COC1=CC(Br)=CC=C1*O(C)c1cc(Nc2cc(C)ccc2)ccc1","",4.608131366
"NC1=CC=CC=C1C#C*CC1=CC=C(Br)C=C1C*N(c1c(C#C)cccc1)c1cc(C)c(C)cc1","",0.249231365
"NC1=C(C)C=CC=C1C*OCC1=CC=CC(Br)=C1*OCc1cc(Nc2c(C)cccc2C)ccc1","",0.739572902
"CC(C1=CC=C(N)C=C1)=O*N#CC1=CC=C(Br)C=C1*O=C(C)c1ccc(Nc2ccc(C#N)cc2)cc1","",5.539092114
"CC(C1=CC=C(N)C=C1)=O*OCC1=CC=CC(Br)=C1*O=C(C)c1ccc(Nc2cc(CO)ccc2)cc1","",5.158304157
"N#CC1=CC=CC(OC)=C1N*FC1=CC(Br)=CC=C1*Fc1cc(Nc2c(OC)cccc2C#N)ccc1","",6.73455204
"NC1=CC=CC=C1C(F)(F)F*OCC1=CC=CC(Br)=C1*FC(F)(F)c1c(Nc2cc(CO)ccc2)cccc1","",1.686427199
"O=C(O)C1=CC=C(OC)C(N)=C1*COC1=CC(Br)=CC=C1*O=C(O)c1cc(Nc2cc(OC)ccc2)c(OC)cc1","",8.05664013
"NC1=CC=CC(C)=C1*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2cc(C)ccc2)cc1","",1.485027591
"CC(C1=CC=CC=C1N)=O*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2c(C(=O)C)cccc2)ccc(F)c1","",3.233107065
"NC1=CC=C(C(C)(C)C)C=C1*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2ccc(C(C)(C)C)cc2)cc1","",2.210028456
"NC1=CC=C(C)C=C1*FC(C1=CC=C(Br)C=C1)(F)F*FC(F)(F)c1ccc(Nc2ccc(C)cc2)cc1","",4.678926631
"NC1=CC=CC=C1F*FC(C1=CC=C(Br)C=C1)(F)F*FC(F)(F)c1ccc(Nc2c(F)cccc2)cc1","",4.313713252
"NC1=CC=C(F)C=C1*COC1=CC=C(Br)C(OC)=C1*Fc1ccc(Nc2c(OC)cc(OC)cc2)cc1","",5.133836747
"NC1=CC=CC=C1C*CC1=CC=C(Br)C=C1C*N(c1c(C)cccc1)c1cc(C)c(C)cc1","",5.234438422
"NC1=CC=CC=C1F*FC1=CC=CC=C1Br*Fc1c(Nc2c(F)cccc2)cccc1","",7.293629007
"NC1=CC(C(C)=O)=CC=C1*N#CC1=CC=C(Br)C=C1*O=C(C)c1cc(Nc2ccc(C#N)cc2)ccc1","",4.80537285
"O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1*FC1=CC=CC=C1Br*Fc1c(Nc2c([N+](=O)[O-])ccc(C(=O)O)c2)cccc1","",8.405436342
"NC1=CC=CC=C1C#C*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2c(C#C)cccc2)ccc(F)c1","",3.613485066
"NC1=CC=CC=C1C#C*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2c(C#C)cccc2)cc1","",2.758197339
"N#Cc1ccc(N)cc1*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2ccc(C#N)cc2)cc1","",1.842054479
"CC(C1=CC=C(N)C=C1)=O*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2ccc(C(=O)C)cc2)cccc1","",1.301140335
"NC1=CC=CC=C1C(F)(F)F*CCCCC1=CC=C(Br)C=C1*FC(F)(F)c1c(Nc2ccc(CCCC)cc2)cccc1","",1.703372285
"NC1=CC=C(C)C=C1*COC1=CC(Br)=CC=C1OC*O(C)c1c(OC)ccc(Nc2ccc(C)cc2)c1","",4.622225527
"NC1=CC=C(C)C=C1*CCCCCC1=CC=C(Br)C=C1*N(c1ccc(CCCCC)cc1)c1ccc(C)cc1","",4.009943099
"C#CC1=CC=CC(N)=C1*O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1*O=C(OC)c1cc(Nc2cc(C#C)ccc2)cc(C(=O)OC)c1","",0.476095687
"NC1=CC=CC=C1C*FC1=CC(Br)=CC=C1*Fc1cc(Nc2c(C)cccc2)ccc1","",5.515391682
"NC1=CC=C(C)C=C1*OC1=CC=CC=C1Br*Oc1c(Nc2ccc(C)cc2)cccc1","",1.136122814
"NC1=CC=CC=C1F*CC1=CC=C(Br)C=C1C*Fc1c(Nc2cc(C)c(C)cc2)cccc1","",8.421316671
"NC1=CC=CC=C1C(F)(F)F*COC1=CC(Br)=CC=C1*FC(F)(F)c1c(Nc2cc(OC)ccc2)cccc1","",4.093634126
"FC(F)(F)C1=CC=C(N)C=C1*COC1=CC(Br)=CC=C1*FC(F)(F)c1ccc(Nc2cc(OC)ccc2)cc1","",4.77258563
"NC1=CC=C(C)C=C1*CC(C1=CC=C(Br)C=C1)C*N(c1ccc(C(C)C)cc1)c1ccc(C)cc1","",3.644233886
"NC1=CC=C([N+]([O-])=O)C=C1*O=C(OC)C1=CC=CC=C1Br*O=[N+]([O-])c1ccc(Nc2c(C(=O)OC)cccc2)cc1","",1.950932812
"NC1=CC=C(C(C)(C)C)C=C1*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2ccc(C(C)(C)C)cc2)ccc(F)c1","",7.225866785
"NC1=CC=CC=C1C*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2c(C)cccc2)ccc(F)c1","",4.129060271
"NC1=CC=CC(C)=C1*CC(C1=CC=C(Br)C=C1)C*N(c1cc(C)ccc1)c1ccc(C(C)C)cc1","",5.200488486
"OC1=CC=CC=C1N*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2c(O)cccc2)cccc1","",0.189322337
"N#Cc1ccc(N)cc1*CN(C)C1=CC=CC=C1Br*N#Cc1ccc(Nc2c(N(C)C)cccc2)cc1","",2.205058247
"NC1=C(C)C=CC=C1C*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2c(C)cccc2C)cc1","",0.355173681
"NC1=CC(C(C)=O)=CC=C1*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2cc(C(=O)C)ccc2)cccc1","",2.493333864
"NC1=CC=CC(C)=C1*FC(C1=CC=C(Br)C=C1)(F)F*FC(F)(F)c1ccc(Nc2cc(C)ccc2)cc1","",2.046696067
"NC1=CC=C(F)C=C1*COC1=CC(Br)=CC=C1*Fc1ccc(Nc2cc(OC)ccc2)cc1","",5.318136484
"NC1=CC=CC=C1C#C*FC1=CC(Br)=CC=C1*Fc1cc(Nc2c(C#C)cccc2)ccc1","",1.697992403
"N#Cc1ccc(N)cc1*CC1=CC=C(Br)C=C1C*N#Cc1ccc(Nc2cc(C)c(C)cc2)cc1","",1.492577413
"NC1=CC=C(OC)C=C1*CC1=CC=C(Br)C=C1*O(C)c1ccc(Nc2ccc(C)cc2)cc1","",5.162445314
"NC1=CC=CC=C1OC*COC1=CC(Br)=CC=C1*O(C)c1c(Nc2cc(OC)ccc2)cccc1","",4.733383087
"NC1=CC=CC=C1C(F)(F)F*OC1=CC=CC=C1Br*FC(F)(F)c1c(Nc2c(O)cccc2)cccc1","",0.050116254
"O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1*N#CC1=CC=C(Br)C=C1*O=[N+]([O-])c1c(Nc2ccc(C#N)cc2)cc(C(=O)O)cc1","",6.642938465
"NC1=CC=CC=C1F*CC(C1=CC=C(Br)C=C1)C*Fc1c(Nc2ccc(C(C)C)cc2)cccc1","",8.158327693
"FC1=CC(N)=CC=C1*CC(C1=CC=CC=C1Br)=O*Fc1cc(Nc2c(C(=O)C)cccc2)ccc1","",0.129041749
"NC1=CC=C(F)C=C1*CC(C1=CC=C(Br)C=C1)C*Fc1ccc(Nc2ccc(C(C)C)cc2)cc1","",4.257237719
"N#Cc1ccc(N)cc1*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2ccc(C#N)cc2)ccc(F)c1","",2.734069833
"N#Cc1ccc(N)cc1*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2ccc(C#N)cc2)ccc1","",6.585902214
"NC1=CC=CC=C1OC*CN(C)C1=CC=CC=C1Br*O(C)c1c(Nc2c(N(C)C)cccc2)cccc1","",1.242604128
"NC1=CC=CC=C1OC*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2c(OC)cccc2)cc1","",1.655978508
"FC1=CC(N)=CC=C1*O=C(O)CC1=CC=CC(Br)=C1*Fc1cc(Nc2cc(CC(=O)O)ccc2)ccc1","",3.506475767
"FC1=CC(N)=CC=C1*O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1*Fc1cc(Nc2cc(C(=O)OC)cc(C(=O)OC)c2)ccc1","",8.764522323
"NC1=CC=CC=C1C#C*COC1=CC=C(Br)C(OC)=C1*O(C)c1c(Nc2c(C#C)cccc2)ccc(OC)c1","",1.716728311
"C#CC1=CC=CC(N)=C1*FC(C1=CC=C(Br)C=C1)(F)F*FC(F)(F)c1ccc(Nc2cc(C#C)ccc2)cc1","",1.025497018
"NC1=CC=CC=C1C*FC1=CC=CC=C1Br*Fc1c(Nc2c(C)cccc2)cccc1","",5.675575354
"NC1=CC=C(C)C=C1*OCC1=CC=CC(Br)=C1*OCc1cc(Nc2ccc(C)cc2)ccc1","",3.442120546
"OC1=CC=CC=C1N*FC1=CC=CC=C1Br*Fc1c(Nc2c(O)cccc2)cccc1","",0.17219765
"CC(C1=CC=CC=C1N)=O*FC1=CC(Br)=CC=C1*Fc1cc(Nc2c(C(=O)C)cccc2)ccc1","",6.0367792
"NC1=CC=CC(C)=C1*O=C(OC)C1=CC=CC=C1Br*O=C(OC)c1c(Nc2cc(C)ccc2)cccc1","",2.273349635
"CC(C1=CC=CC=C1N)=O*O=C(OC)C1=CC=C(Br)C=C1*O=C(OC)c1ccc(Nc2c(C(=O)C)cccc2)cc1","",4.30112655
"FC(F)(F)C1=CC=C(N)C=C1*CCCCC1=CC=C(Br)C=C1*FC(F)(F)c1ccc(Nc2ccc(CCCC)cc2)cc1","",4.47233249
"NC1=CC=CC=C1C*CCCCCC1=CC=C(Br)C=C1*N(c1c(C)cccc1)c1ccc(CCCCC)cc1","",4.730359353
"NC1=CC=CC(C)=C1*CCCCCC1=CC=C(Br)C=C1*N(c1cc(C)ccc1)c1ccc(CCCCC)cc1","",3.949222829
"NC1=CC=CC=C1F*COC1=CC=C(Br)C(OC)=C1*Fc1c(Nc2c(OC)cc(OC)cc2)cccc1","",6.461048336
"NC1=CC=CC=C1C*CC1=CC=C(Br)C=C1*N(c1c(C)cccc1)c1ccc(C)cc1","",5.553287954
"NC1=CC=C(C)C=C1*FC1=CC=CC=C1Br*Fc1c(Nc2ccc(C)cc2)cccc1","",5.688194062
"NC1=CC=C(F)C=C1*N#CC1=CC=C(Br)C=C1*Fc1ccc(Nc2ccc(C#N)cc2)cc1","",0.984993989
"NC1=CC=CC=C1C#C*FC1=CC=CC=C1Br*Fc1c(Nc2c(C#C)cccc2)cccc1","",3.14343802
"NC1=CC=CC=C1OC*OCC1=CC=CC(Br)=C1*O(C)c1c(Nc2cc(CO)ccc2)cccc1","",5.309803865
"CC(C1=CC=C(N)C=C1)=O*FC1=CC(Br)=CC=C1*Fc1cc(Nc2ccc(C(=O)C)cc2)ccc1","",3.82617952
"N#CC1=CC=CC(OC)=C1N*CC1=CC=C(Br)C=C1C*O(C)c1c(Nc2cc(C)c(C)cc2)c(C#N)ccc1","",6.224059293
"N#Cc1ccc(N)cc1*CCCCC1=CC=C(Br)C=C1*N#Cc1ccc(Nc2ccc(CCCC)cc2)cc1","",1.639707496
"NC1=CC=C([N+]([O-])=O)C=C1*FC1=CC=C(Br)C(F)=C1*Fc1c(Nc2ccc([N+](=O)[O-])cc2)ccc(F)c1","",4.444998575
"NC1=CC=C(C(C)(C)C)C=C1*CCCCC1=CC=C(Br)C=C1*N(c1ccc(C(C)(C)C)cc1)c1ccc(CCCC)cc1","",4.958651203
"FC(F)(F)C1=CC=C(N)C=C1*O=C(OC)C1=CC=CC=C1Br*FC(F)(F)c1ccc(Nc2c(C(=O)OC)cccc2)cc1","",1.721182108
"O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1*O=C(OC)C1=CC=CC=C1Br*O=[N+]([O-])c1c(Nc2c(C(=O)OC)cccc2)cc(C(=O)O)cc1","",0.610176495
"NC1=CC=C(C)C=C1*O=C(O)CC1=CC=CC(Br)=C1*O=C(O)Cc1cc(Nc2ccc(C)cc2)ccc1","",3.792724404
"OC1=CC=CC=C1N*FC(C1=CC=C(Br)C=C1)(F)F*FC(F)(F)c1ccc(Nc2c(O)cccc2)cc1","",0.250115284
"NC1=CC=CC=C1F*CCCCCC1=CC=C(Br)C=C1*Fc1c(Nc2ccc(CCCCC)cc2)cccc1","",5.181747863
"FC1=CC(N)=CC=C1*O=C(O)C1=CC(Br)=CC=C1C*Fc1cc(Nc2cc(C(=O)O)c(C)cc2)ccc1","",6.765076564
"NC1=CC=CC=C1C#C*O=C(O)C1=CC(Br)=CC=C1C*O=C(O)c1c(C)ccc(Nc2c(C#C)cccc2)c1","",3.551513843
"NC1=CC=CC=C1C*COC1=CC(Br)=CC=C1*O(C)c1cc(Nc2c(C)cccc2)ccc1","",7.766376974
"FC1=CC(N)=CC=C1*OCC1=CC=CC(Br)=C1*Fc1cc(Nc2cc(CO)ccc2)ccc1","",3.05844736
"NC1=CC=C(F)C=C1*OCC1=CC=CC(Br)=C1*Fc1ccc(Nc2cc(CO)ccc2)cc1","",3.788622493
"N#Cc1ccc(N)cc1*OCC1=CC=CC(Br)=C1*OCc1cc(Nc2ccc(C#N)cc2)ccc1","",1.220776375
"NC1=CC=CC=C1C*CN(C)C1=CC=CC=C1Br*N(C)(C)c1c(Nc2c(C)cccc2)cccc1","",1.304630856
"NC1=CC=CC(C)=C1*CC(C1=CC=CC=C1Br)=O*O=C(C)c1c(Nc2cc(C)ccc2)cccc1","",0.226289904
"FC1=CC(N)=CC=C1*O=C(OC)C1=CC=CC=C1Br*Fc1cc(Nc2c(C(=O)OC)cccc2)ccc1","",1.751441518
"NC1=CC=CC=C1F*COC1=CC(Br)=CC=C1OC*Fc1c(Nc2cc(OC)c(OC)cc2)cccc1","",5.104751638
"NC1=CC=CC=C1C*OC1=CC=CC=C1Br*Oc1c(Nc2c(C)cccc2)cccc1","",1.454462561
"NC1=CC=C(C)C=C1*FC1=CC(Br)=CC=C1*Fc1cc(Nc2ccc(C)cc2)ccc1","",5.387971185
"N#Cc1ccc(N)cc1*OC1=CC=CC=C1Br*Oc1c(Nc2ccc(C#N)cc2)cccc1","",0.594437282
"NC1=C(C)C=CC=C1C*FC1=CC(Br)=CC=C1*Fc1cc(Nc2c(C)cccc2C)ccc1","",1.460841271
"O=C(O)C1=CC=C(OC)C(N)=C1*CC1=CC=C(Br)C=C1*O=C(O)c1cc(Nc2ccc(C)cc2)c(OC)cc1","",9.107139075
"NC1=CC=CC=C1C*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2c(C)cccc2)ccc1","",8.757180455
"NC1=CC=CC(C)=C1*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2cc(C)ccc2)ccc1","",8.518723133
"NC1=CC=C(C)C=C1*CCCCC1=CC=C(Br)C=C1*N(c1ccc(CCCC)cc1)c1ccc(C)cc1","",4.349321024
"C#CC1=CC=CC(N)=C1*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2cc(C#C)ccc2)ccc1","",1.511548448
"CC(C1=CC=CC=C1N)=O*CCCCC1=CC=C(Br)C=C1*O=C(C)c1c(Nc2ccc(CCCC)cc2)cccc1","",5.170619825
"NC1=CC=CC(C)=C1*N#CC1=CC=C(Br)C=C1*N#Cc1ccc(Nc2cc(C)ccc2)cc1","",0.950971941
"NC1=CC=C(C)C=C1*COC1=CC(Br)=CC=C1*O(C)c1cc(Nc2ccc(C)cc2)ccc1","",7.37954399
"NC1=CC=CC=C1F*FC1=CC(Br)=CC=C1*Fc1c(Nc2cc(F)ccc2)cccc1","",5.637717029
"NC1=CC=CC=C1C#C*OC1=CC=CC=C1Br*Oc1c(Nc2c(C#C)cccc2)cccc1","",3.455292721
"NC1=CC=C(OC)C=C1*OCC1=CC=CC(Br)=C1*O(C)c1ccc(Nc2cc(CO)ccc2)cc1","",4.475064856
"N#CC1=CC=CC(OC)=C1N*OCC1=CC=CC(Br)=C1*O(C)c1c(Nc2cc(CO)ccc2)c(C#N)ccc1","",9.588788301
"NC1=CC=C(C(C)(C)C)C=C1*FC1=CC(Br)=CC=C1*Fc1cc(Nc2ccc(C(C)(C)C)cc2)ccc1","",4.361077851
"NC1=CC=C(C(C)(C)C)C=C1*CC1=CC=C(Br)C=C1C*N(c1cc(C)c(C)cc1)c1ccc(C(C)(C)C)cc1","",4.395454031
"NC1=CC=CC(C)=C1*CN(C)C1=CC=CC=C1Br*N(C)(C)c1c(Nc2cc(C)ccc2)cccc1","",1.709452785
"OC1=CC=CC=C1N*BrC1=CC([N+]([O-])=O)=CC=C1*O=[N+]([O-])c1cc(Nc2c(O)cccc2)ccc1","",3.660211012
"OC1=CC=CC=C1N*O=C(OC)C1=CC=CC=C1Br*O=C(OC)c1c(Nc2c(O)cccc2)cccc1","",1.406357492
"NC1=CC=CC=C1F*O=C(OC)C1=CC=C(Br)C=C1*Fc1c(Nc2ccc(C(=O)OC)cc2)cccc1","",2.283400603
"NC1=CC=C(OC)C=C1*CC(C1=CC=C(Br)C=C1)C*O(C)c1ccc(Nc2ccc(C(C)C)cc2)cc1","",4.32729198
"N#CC1=CC=CC(OC)=C1N*CCCCC1=CC=C(Br)C=C1*O(C)c1c(Nc2ccc(CCCC)cc2)c(C#N)ccc1","",5.770409639
"O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1*CN(C)C1=CC=CC=C1Br*O=[N+]([O-])c1c(Nc2c(N(C)C)cccc2)cc(C(=O)O)cc1","",3.070180177
"NC1=CC=CC=C1F*CC1=CC=C(Br)C=C1*Fc1c(Nc2ccc(C)cc2)cccc1","",5.579657194
"NC1=CC=C([N+]([O-])=O)C=C1*CC1=CC=C(Br)C=C1C*O=[N+]([O-])c1ccc(Nc2cc(C)c(C)cc2)cc1","",7.81478558
"O=C(O)C1=CC=C(OC)C(N)=C1*N#CC1=CC=C(Br)C=C1*O=C(O)c1cc(Nc2ccc(C#N)cc2)c(OC)cc1","",7.79503737
