"reaction","temp","Output"
"CC(C1=CC=C(N)C=C1)=O*COC1=CN=C(Br)C=C1*O=C(C)c1ccc(Nc2ncc(OC)cc2)cc1","",3.68792517
"CC(C1=CC=C(N)C=C1)=O*CN(C)C1=NC=CC(Br)=C1*O=C(C)c1ccc(Nc2cc(N(C)C)ncc2)cc1","",7.468846664
"NC1=CC=C([N+]([O-])=O)C=C1*N#CC1=CN=C(Br)C=C1*O=[N+]([O-])c1ccc(Nc2ncc(C#N)cc2)cc1","",0.924330268
"NC1=CC=C(C(C)(C)C)C=C1*N#CC1=CN=C(Br)C=C1*N#Cc1cnc(Nc2ccc(C(C)(C)C)cc2)cc1","",1.419178976
"FC(F)(F)C1=CC=C(N)C=C1*O=[N+](C1=CC(Br)=NC=C1)[O-]*FC(F)(F)c1ccc(Nc2nccc([N+](=O)[O-])c2)cc1","",3.007790621
"O=C(O)C1=CC=C(OC)C(N)=C1*N#CC1=CN=C(Br)C=C1*O=C(O)c1cc(Nc2ncc(C#N)cc2)c(OC)cc1","",3.286184675
"O=C(O)C1=CC=C(OC)C(N)=C1*O=[N+](C1=CC(Br)=NC=C1)[O-]*O=[N+]([O-])c1cc(Nc2c(OC)ccc(C(=O)O)c2)ncc1","",5.055373638
"O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1*O=[N+](C1=CC(Br)=NC=C1)[O-]*O=[N+]([O-])c1c(Nc2nccc([N+](=O)[O-])c2)cc(C(=O)O)cc1","",2.983023083
"NC1=CC=CC(C)=C1*O=C(OCC)C1=NC=CC(Br)=C1*O=C(OCC)c1nccc(Nc2ccc(CC)cc2)c1","",0.010273594
"NC1=CC=CC=C1F*FC(C1=NC=C(Br)C=C1)(F)F*FC(F)(F)c1ncc(Nc2c(F)cccc2)cc1","",2.836673646
"FC1=CC(N)=CC=C1*CC1=CC(Br)=CC(C)=N1*Fc1cc(Nc2cc(C)nc(C)c2)ccc1","",2.362676857
"NC1=CC=C(F)C=C1*CC1=CC(Br)=CC(C)=N1*Fc1ccc(Nc2cc(C)nc(C)c2)cc1","",3.214306499
"NC1=CC=C(F)C=C1*FC(C1=NC=CC(Br)=C1)(F)F*FC(F)(F)c1nccc(Nc2ccc(F)cc2)c1","",1.985298285
