random_split_0_train_temp_scaler.csv,random_split_0_test_temp_scaler.csv,0.4080100264427558,0.28325727581977844,0.8235546760149578
random_split_1_train_temp_scaler.csv,random_split_1_test_temp_scaler.csv,0.40255539151628633,0.27918413281440735,0.8292354203400378
random_split_2_train_temp_scaler.csv,random_split_2_test_temp_scaler.csv,0.39020700979271394,0.27104446291923523,0.8299814521477742
random_split_3_train_temp_scaler.csv,random_split_3_test_temp_scaler.csv,0.41315771611069474,0.29578396677970886,0.803447339839917
random_split_4_train_temp_scaler.csv,random_split_4_test_temp_scaler.csv,0.3830952475976179,0.2677074372768402,0.8406519587220237
random_split_5_train_temp_scaler.csv,random_split_5_test_temp_scaler.csv,0.40529895380423014,0.27361977100372314,0.8186827053294595
random_split_6_train_temp_scaler.csv,random_split_6_test_temp_scaler.csv,0.4237931056871,0.28194481134414673,0.8001579472540354
random_split_7_train_temp_scaler.csv,random_split_7_test_temp_scaler.csv,0.4441839943464731,0.314513236284256,0.7700457077507439
random_split_8_train_temp_scaler.csv,random_split_8_test_temp_scaler.csv,0.43350418127962753,0.29599645733833313,0.787971009890736
random_split_9_train_temp_scaler.csv,random_split_9_test_temp_scaler.csv,0.4455169409218478,0.3086985945701599,0.7799139395440068
