"R^2","MAE","RMSE"
0.7113671259870669,0.07213441410725607,0.09550818997668405
0.4859388832031203,0.09572808131282906,0.1294562793665286
0.7111298982792709,0.08890381763720533,0.10933080949073481
0.6718459056806692,0.08476086787939466,0.11838929442821208
0.6836637099324991,0.07906633947155825,0.10374862124609183
