"R^2","MAE","RMSE"
0.3136397218732426,0.09077778188000245,0.12486431998745548
0.5138189822178272,0.08337597708592737,0.11387666927414004
0.5116776766965212,0.09289488176285922,0.12449772743573174
0.3735331643991584,0.07535990946538204,0.0981500841488067
0.31139862112531613,0.09879893855270785,0.14279515448556548
