"R^2","MAE","RMSE"
0.8322204774474933,0.05386198051597801,0.07351291838381775
0.7470899906555543,0.05534017044631551,0.08163838718506962
0.819583638120471,0.052246677980831255,0.06904502043740476
0.8128153125114949,0.05710860808807753,0.07417840647503154
0.7875646450355281,0.06250543839661173,0.08163133227692339
