"R^2","MAE","RMSE"
0.7321719589273621,0.06858834617199833,0.09288000057885853
0.7693726042673398,0.05765836310348369,0.07795910687132078
0.7458892545059326,0.06069821443138513,0.08194187875093167
0.6901266514434173,0.07356421862068196,0.09544088388384513
0.7822676520999658,0.06577901317614634,0.08264278878664597
