"R^2","MAE","RMSE"
0.729398310129515,0.07009160677877832,0.09247683759898258
0.41679896524447724,0.10206343032929059,0.13788749640438158
0.6645916218530874,0.08251505781999503,0.1178089322410777
0.47998859718927067,0.09950891954472023,0.14903214496260672
0.4312884007617839,0.0974820020677789,0.13910856431458765
