"R^2","MAE","RMSE"
0.7796297905732864,0.06146912596601784,0.08425013961066152
0.7346860355359865,0.05990714791786786,0.08361639933026399
0.7909850329946166,0.053069430480942884,0.07431613157510948
0.7797588851433199,0.06056486245644754,0.08046213248450457
0.7786387617102488,0.06295136136094702,0.08332863619231248
