"R^2","MAE","RMSE"
0.6316822635031318,0.084673969616656,0.10788946367703656
0.18848327129921627,0.12540261363892571,0.1626539003058044
0.49446542263326576,0.11630685366100113,0.14463276847981377
0.45808260048731364,0.10771354265115202,0.15213882797956546
0.4939718285432273,0.09523256579861637,0.13121853149791365
