"R^2","MAE","RMSE"
0.5507056524043982,0.09024369308092821,0.12871344101884116
0.5278980163547032,0.060090819629255665,0.07842724197729334
0.7454412360290918,0.06526593712336068,0.08645459492582876
0.22870899501913922,0.09907019460650673,0.14024554375607082
0.609791940423806,0.07185593913080529,0.10201266226313463
