"R^2","MAE","RMSE"
0.6542558913451675,0.053660903145678354,0.07158477788562355
0.6135205004448951,0.05329603871900507,0.07294739216022073
0.577027707400506,0.05407168332770021,0.07455865814809266
0.7082967867673156,0.04307684438733841,0.058575914199265514
0.5889718460246405,0.051547568560328584,0.06884053705557433
