"R^2","MAE","RMSE"
0.6607276962042902,0.08409599374594258,0.11184913436913639
0.6288782984437562,0.05112961249452011,0.06953559983253008
0.8024848849318719,0.05620671325371845,0.07615426336316149
0.4590090308850914,0.08296644448036515,0.11745592922979507
0.7134409775798236,0.06277823314725804,0.08742044391419355
