"R^2","MAE","RMSE"
0.056515611553305756,0.10808269638778298,0.14639614635795942
0.5134917183650045,0.0771658010852465,0.1139149898242642
0.10441118294693363,0.11426762731710156,0.16860190055390545
0.09194957679489302,0.0950434456413756,0.11816711060874095
0.2730993687686737,0.10068411091315488,0.14671247703972642
